train_id,pred_rr_mean,pred_rr_mean_unc,pred_rr_std,pred_rr_std_unc,flag_mean,flag_std,flag_any
27502,28.845695330168546,31.439085287109208,20.275353516788968,11.929826949596837,True,True,True
27152,37.78248145823972,36.134928274547306,24.237704302466085,17.339075428157013,True,True,True
25592,21.798455607372656,21.446291317576307,14.693185496155973,9.92053391116334,True,True,True
22959,19.5972418362278,20.124098115383422,14.742203056032498,9.10697629319161,True,True,True
19127,26.14233534953869,20.448312524395615,16.17143246721688,9.632770436380593,True,True,True
12340,19.905716877411255,22.46861337771835,17.413535485903495,24.907280017168098,True,True,True
13813,22.254956718525847,15.76564614930215,14.110927710885349,8.757636462782214,True,True,True
19184,26.80569475603618,28.05811540612553,17.78541982635104,9.370279730335808,True,True,True
22542,85.23384484984314,55.00120677772126,38.98307841170466,27.974668201343455,True,True,True
19675,24.975859821678135,24.0644268088017,19.905478582433215,12.933808719047226,True,True,True
17928,18.11477561413296,13.472182384152244,13.007187183442513,7.414493885243808,True,True,True
12698,23.285509573798993,32.29579428078515,19.07050728514549,22.92792490352803,True,True,True
15652,78.53478782424878,58.625588305282434,47.11902384625878,33.5443112820655,True,True,True
26555,24.019108224696996,26.048645580091957,16.272781080103258,10.450967493200693,True,True,True
21987,22.100591663854857,17.028848028015364,15.817531845456047,9.076290220186978,True,True,True
16828,39.360849391505916,32.22222264541362,31.29660525345667,37.29628430316235,True,True,True
27029,21.950707957013815,22.5957981922115,16.80039220889718,9.681102330320044,True,True,True
15395,20.98803943567975,14.404174829191454,16.223221650793743,9.078622618991735,True,True,True
15889,37.31052326664418,31.432650467823766,35.104221991981305,40.11845595096805,True,True,True
17919,31.32746161219992,35.153210224807275,24.243225340746868,25.1444620876296,True,True,True
27585,18.99889241247301,23.569497860194296,13.542890698024875,9.270524509321277,True,True,True
26471,18.423667528470425,17.449388799792423,14.364838966380722,9.328345877864583,True,True,True
17998,28.07118761739443,31.540974772883544,21.54945742748821,23.159648177056628,True,True,True
27450,26.000482561433262,24.22781893276424,17.874591481858733,11.133306115146782,True,True,True
24143,24.15869101582728,21.154308851333393,17.419042338380226,10.176285940611226,True,True,True
25626,36.0241101506122,31.9575997939576,28.12068780054657,29.128062781031527,True,True,True
21278,37.228179177325394,44.70910374962047,22.334398978941884,14.554074725613544,True,True,True
19549,15.351528608292728,9.174063804156027,15.167416271666076,10.781820422476063,True,True,True
19074,20.511169240912036,13.619617877186805,17.036795877874027,9.410021733122548,True,True,True
26452,49.26984896348705,43.371350011016816,31.18424987656118,28.38140669212143,True,True,True
21814,19.149183581413958,21.17840773714976,15.311200653734511,8.577907361904003,True,True,True
27402,22.90376056843227,23.32954367621657,14.324461440681523,9.420627893352153,True,True,True
20462,26.06743545785274,19.36503683110482,15.638664668801907,10.320698552258111,True,True,True
23173,25.481448647709225,23.060745456522245,15.117746304649563,8.735792147638543,True,True,True
18832,29.733624494055412,19.806887230154093,19.28182198364756,10.209093825433929,True,True,True
12153,31.365685858295205,43.97225562759375,19.755269164625602,12.585042734909283,True,True,True
23178,40.37759244602073,34.02232785220034,26.89408965022736,29.2425559196014,True,True,True
14206,35.089655404884,18.829249823841668,29.8800795890516,23.159167025300423,True,True,True
22201,61.181362294305146,73.55250268076755,22.77651922568768,17.93821516367798,True,True,True
21233,22.72201219027074,19.788055281045857,17.115494509462497,19.042928562868372,True,True,True
26000,17.10287919877677,16.615756266521004,13.127664157651296,8.348978093851493,True,True,True
19260,45.65183219541347,39.27310578105501,39.625013720101876,28.765413686377897,True,True,True
27828,22.922968427665865,26.463570501691553,16.117587876050948,9.593517651724985,True,True,True
17880,21.86571031974865,20.49462329346951,13.399975728760456,8.812757591179189,True,True,True
15739,24.211531226358478,21.53832493861346,16.616713466080157,10.514753850405038,True,True,True
26232,73.58412249158404,52.55276442275671,35.709624277737554,27.784372147805545,True,True,True
19456,22.731634756945436,22.615924843424647,15.981168998532937,11.195626625257773,True,True,True
26393,23.501551244077774,26.67641227710185,19.31891742043949,12.741850812969947,True,True,True
22269,23.154466472975365,20.04659777347072,17.60112020634251,11.038250346332388,True,True,True
22275,30.057229185031154,30.18176574651909,17.38409914228844,9.533680700540069,True,True,True
12788,33.75152128948102,33.655375487746305,26.023288898269612,23.889936515951838,True,True,True
13719,29.020250446640897,31.444348782765886,19.942367028023206,11.964801268601061,True,True,True
24380,35.1127291349112,26.19989142187393,21.251267540778276,12.140305382255457,True,True,True
14867,26.784287249014973,25.428162517640377,18.371329151629272,11.795874578573542,True,True,True
25556,27.115639482107184,19.452434545284593,15.717546796923891,9.134978624801773,True,True,True
14423,19.283507020010678,17.331476266120237,15.905222030528826,9.14031051156231,True,True,True
17269,18.443877473186266,15.568694204149644,18.653216497151714,23.09463012659957,True,True,True
18889,22.252227704694437,17.85155389023043,18.020539794553407,10.158586247228781,True,True,True
14924,21.57582982845245,28.98832543995206,14.91178605258097,9.087902630506026,True,True,True
26956,23.077458839084237,23.868932923854818,17.442184441810767,10.101754764792013,True,True,True
15937,24.66241935185748,23.755098771078,15.545055093806535,10.594355375861817,True,True,True
19895,16.572203576236564,12.295211203117283,13.407360691498239,8.869753974872216,True,True,True
12504,79.945286717959,57.852258506495915,50.836893556078785,34.18190049143509,True,True,True
28921,33.20154105870164,42.85512742937783,24.446997495803398,24.321920769296472,True,True,True
23014,20.571302127761122,20.640116131679743,15.663489877385409,9.400433354163145,True,True,True
27711,32.81382993707777,38.011004525577,23.01270577828458,18.92220244821992,True,True,True
23223,26.16061063290457,25.934320960572595,18.706913860896623,12.559293476170073,True,True,True
13148,30.14230778854323,24.55286679548896,13.75803060875422,7.426936994090493,True,True,True
14113,41.29942331565271,36.78734416447392,24.109125248441536,25.022497406322454,True,True,True
29492,21.82412318742417,19.575766374876117,16.46050263029969,9.430276805168797,True,True,True
29684,18.141756668766305,18.670077323304792,13.869308794942008,8.491337571120436,True,True,True
17741,29.682721246439687,24.846899528357675,20.183921808160573,9.784828151769233,True,False,True
20244,34.60024612377876,33.451427418024814,24.61956537329375,24.763516531147584,True,True,True
23362,19.81394145031358,16.625487053166882,14.070553398335162,8.354789713407827,True,True,True
27810,27.447215714202372,23.353014978480573,20.000999825201756,19.42030398350286,True,True,True
26746,24.876138927314006,28.689937360078034,19.057145723482897,12.521355536705158,True,True,True
28143,31.7588864650424,28.741789641499054,18.052570800894664,9.541564002014805,True,True,True
19085,17.090343159849976,16.24921876412407,13.499170628539233,9.145515412120469,True,True,True
28125,37.47318622065081,37.08329873764922,22.970134917352468,12.805469181850853,True,True,True
13692,28.84930848284081,35.01261168795062,20.1384956856659,11.553952500132068,True,True,True
23637,25.785186618966073,24.02939349772632,18.59184678177802,9.745085524033993,True,True,True
12671,19.76733467287608,31.984567092434652,13.101077253172654,7.5960866663759194,True,True,True
24581,44.45606564014098,41.012138328865774,37.077936824354076,40.57452374687908,True,True,True
16143,26.84466290566568,29.10935049876764,19.04842664031044,10.087660619971746,True,True,True
21887,15.335050274123748,12.077741461690033,10.90257290427147,6.578521797560087,True,True,True
16657,21.3397897362432,22.263402332801707,15.920317935393378,9.9596700168677,True,True,True
23620,26.629750292323497,26.068874711016765,19.05983015364633,11.118659417244782,True,True,True
28857,23.17244513128836,20.44211728716877,17.12919241881285,11.125855033252398,True,True,True
12709,25.8754617936223,20.574527846989202,14.627553512756785,9.093467881306312,True,True,True
21111,44.444672980350845,29.459407355671235,24.275431505285784,12.553782166219596,True,True,True
12828,24.015159041267253,23.396632019810802,14.845657575232043,9.943826182967834,True,True,True
13226,18.814082085970437,19.1142351590302,14.653336194089935,23.077911889437072,True,True,True
15153,27.917579902731585,24.257624667677497,20.608664508145253,19.21450188675799,True,True,True
16798,36.63688424404033,45.607376035562964,22.376402502917614,20.32835466640242,True,True,True
15904,45.33481153432736,35.51160347795705,38.67766512739119,29.14801341533584,True,True,True
27960,18.509870319056304,19.606482902522608,15.07803442549526,9.116895233506485,True,True,True
24555,27.53954461828134,14.900082105003577,15.467276300849033,8.40262261003742,True,True,True
27731,25.077041127119628,30.669135002164808,15.097263681251599,9.790677106257661,True,True,True
18833,51.44267606654152,45.496539167953706,34.83259153783421,28.68981855580963,True,True,True
12778,36.586543933311894,34.193432804009184,37.34058529325434,37.91656037561513,True,True,True
26653,25.925425356329207,25.436512580893893,16.52206220543148,9.229395295853696,True,True,True
25780,44.53688085235377,51.37327443208923,24.069281964108455,18.532669490467224,True,True,True
29278,17.44240869836555,14.416549452920187,12.99645643905027,8.7224183628087,True,True,True
22224,22.882964896778784,17.872938319683506,17.105876750891056,11.229877002445113,True,True,True
28318,23.692114995082235,24.33698400477492,15.168052243204299,9.109479616793895,True,True,True
20429,39.66451447416928,44.36259720978605,21.30323485498036,13.41248359024347,True,True,True
23222,32.20240847092259,39.993887931019934,23.507122078172404,18.385477071899103,True,True,True
29792,25.494816372655933,19.880566390445924,16.197136284148836,9.443982846539773,True,True,True
20924,29.591064737440185,31.79865527090558,21.892095372103448,23.69673587468645,True,True,True
27089,16.910809944127074,15.483800267562847,14.542533586933796,9.303631237984543,True,True,True
12628,64.63614777646602,52.30834973494982,42.68275240225219,31.527375540929665,True,True,True
22613,53.97371081507224,73.02114165036376,35.45420002874585,25.705903889352708,True,True,True
14265,53.06472000330214,65.46101232628945,31.37294060581979,37.252735413457586,True,True,True
25529,24.53741691157355,27.952784413004093,16.65579466676507,11.007906035170771,True,True,True
17974,23.17992302111744,19.99803873737118,17.73737717477732,11.119916588710659,True,True,True
24045,32.252467988441666,35.35440837555095,18.07469381050412,13.285619554586964,True,True,True
23407,25.561425545036954,29.373937271986534,18.368592800000282,10.78255959970821,True,True,True
12784,34.67776891141822,30.659670809102984,25.017673296527434,21.628161772256323,True,True,True
25026,30.57518488383635,24.336681079385095,18.720053121770526,9.562204059794894,True,True,True
25769,23.207715725704297,27.72372271516703,15.608208833454034,8.660929614426793,True,True,True
15700,25.243347567171668,25.56656802331095,16.750077278434482,10.507756419656978,True,True,True
23564,52.60623156493824,61.56223683577962,27.97756861253984,32.95898350434743,True,True,True
21077,66.92302070164834,48.78838773137341,35.951098927439155,29.75275097644103,True,True,True
21066,23.334346990201283,22.335960873496195,14.225645989492968,9.99310340936779,True,True,True
16638,60.38027770804417,52.37038561253413,37.19339318600075,28.55567975761384,True,True,True
22394,24.22604783971908,34.611929028935556,15.993437758175286,15.31388215940765,True,True,True
27197,34.40206102699393,35.86038998955236,17.824765841909958,11.340803371875156,True,True,True
23427,15.5928928227036,11.426081760269156,14.866578296941848,8.854017182381305,True,True,True
20127,28.390124864097796,30.92175285650096,18.481478393184535,12.38007954442557,True,True,True
21456,21.681271087063752,21.41997293289351,15.295258048941834,9.870992449499758,True,True,True
19713,54.71541552126328,61.39842724499657,31.536157232784557,21.414150680089364,True,True,True
28607,23.441453525455145,25.227416548706316,18.723796682882078,11.74148032948308,True,True,True
21180,29.914693546175148,30.73265840460441,17.14865664601352,10.960741963720894,True,True,True
22752,36.33540091780048,40.00032762202232,25.792419808801036,28.53814276519383,True,True,True
13209,38.45166813219916,33.23656919473498,25.387761344424366,13.276997080216198,True,True,True
25601,48.40369480817532,43.36916213709349,37.66798126509243,34.63130333110899,True,True,True
29665,21.42390162095774,18.430949184457756,17.233704381027415,10.66344524591437,True,True,True
20024,26.050933327336075,24.411954236035303,19.674427678734556,10.835118264877583,True,True,True
26773,27.32041823435923,23.78721292153357,17.923915224932692,9.541769210957144,True,True,True
17436,29.529989063553593,20.618948384660904,36.371546417793745,43.43826067829167,True,True,True
28304,39.19926153477845,42.12484723460255,31.233033137584826,29.71070808267836,True,True,True
21289,20.70112921808382,27.153870856395667,14.678713186376848,8.26588761460469,True,True,True
21274,22.560638109462406,24.208864680513038,15.834155530846845,10.488769522581299,True,True,True
25268,30.190905585298946,31.715858110412498,24.10119934012209,20.898363670148694,True,True,True
20503,64.96236739754504,49.9313298159558,37.73994796167741,29.75498974380689,True,True,True
27914,19.710762861252338,23.948063166514363,16.772738100769146,11.032386724830538,True,True,True
25985,19.221932604088867,15.036989905013344,15.03486025301876,8.090681590334622,True,True,True
13565,22.661352876742463,17.106475940282767,14.597488938933006,9.1339646074546,True,True,True
29842,22.837838353336288,20.727673826802416,17.144692981573854,10.257134084675146,True,True,True
13571,30.00342619117641,30.75391591064503,18.739305320503362,11.474515080476186,True,True,True
21358,30.45073101941071,27.24810798851705,21.361185447070522,10.933151496585236,True,True,True
16411,30.853741335710847,25.54286798184264,21.88030907431003,12.172598159806663,True,True,True
18312,92.65110180976052,77.01812604366978,78.44009690264917,64.51624506123562,True,True,True
16622,59.72979318221114,58.05980368349987,39.36858848912155,39.101321138733866,True,True,True
25467,29.97568797787095,29.443936766499323,25.418061729240435,24.06505132229087,True,True,True
13456,25.19130897462965,24.974729625112854,18.56999255624612,10.627813647729061,True,True,True
29412,25.165137845622166,24.797453936083457,14.624883272235635,10.265508067573247,True,True,True
16472,26.93756002181616,22.170919850963074,16.67551633648442,9.290738620585579,True,True,True
20640,22.166855382002314,25.75582014272758,15.34099127462873,9.416382834607159,True,True,True
27252,29.85441911265051,25.45604258682421,14.854310144516903,8.802656265321442,True,True,True
12867,47.780889847110984,38.99780421484731,48.65518126157572,30.432546106073417,True,True,True
17517,22.340148773529712,33.2750661775211,14.797699613085221,9.200844841421661,True,True,True
19926,47.86112054470566,56.133608309123545,22.121066447143225,15.939868943373128,True,True,True
14130,23.305480863611685,18.768813343182998,16.431688504786553,9.365572101793962,True,True,True
22746,30.648637508801215,30.97307726472921,24.4369875313692,19.267229242134047,True,True,True
27583,24.53013040884452,29.873052815572336,15.427068869233903,9.508936693001024,True,True,True
23368,25.968181763559745,23.95634146283576,19.19553278442692,10.557585082102754,True,True,True
13587,27.06901473475792,26.139589956753667,20.740164881752715,11.208022984604316,True,True,True
18778,26.15924376990589,23.317673767542228,19.191666921046806,11.467387391515397,True,True,True
22108,18.173742624106445,11.009300319760566,16.655018314961186,8.226135294399283,True,False,True
24391,29.43760938249226,35.031290662819565,17.614104756604664,8.822721491944172,True,True,True
17601,30.75142484377071,40.007052888687234,17.76742595551501,14.262990878199641,True,True,True
25981,20.79977359700141,22.208586253819636,15.602115965496203,10.942556911936256,True,True,True
20214,28.51316121992249,23.82882154314602,18.470588739695952,11.217421168858099,True,True,True
29833,28.764510464819132,34.597836229159405,17.1856053400417,9.945939963749991,True,True,True
29622,30.658709685417254,26.804682961237635,18.04193030675445,10.503215078450546,True,True,True
22473,28.2295869890015,40.42365437508351,24.654977137064947,26.986137481745903,True,True,True
29373,34.081174438107006,35.591187483130156,20.761618921085574,12.341852584986611,True,True,True
22086,24.842872346398632,17.28774990667321,14.676977474751354,8.834239411170971,True,True,True
22278,15.99706703151559,15.803334164068577,11.089579379876213,6.465311951165722,True,True,True
14744,24.761429348571923,22.162268305353688,16.007906392600148,11.078881365986591,True,True,True
25801,17.29676041842911,11.470537746522929,15.614924110012842,9.652933176651032,True,True,True
28736,24.9185109078557,18.857389128376813,17.443160449872057,10.921021555887563,True,True,True
29334,22.67154364437495,21.28702483872553,17.625710558077127,11.058589584427095,True,True,True
20544,38.26718099434631,52.11486770582033,17.03200123473845,12.968940381997324,True,True,True
25398,28.944269957009052,22.426779244078972,19.953677398209074,11.311746728113414,True,True,True
20756,18.913626204044334,13.535187961394916,16.352697316756718,8.835130409878612,True,True,True
24816,20.93844468933212,24.315487827927164,14.833586933446757,10.346023322759876,True,True,True
12723,80.1715222145615,73.80854798250095,44.3161147612598,17.531453122540146,True,False,True
18415,57.23034443094451,45.964718165486566,26.166672193553538,24.837431172640265,True,True,True
29471,36.64774112831876,35.811467880727555,21.578658680056964,15.755771545568775,True,True,True
19810,26.839409136608243,32.952760960186694,21.12720044494243,22.65501451981477,True,True,True
19309,21.237416284001835,23.499695837779694,17.601121101419334,10.203500863005605,True,True,True
12575,24.244813506019515,23.118434651559916,19.827893815494004,19.12353592165283,True,True,True
24518,29.427913965843945,34.729655674592564,18.928582343565996,10.679629165320424,True,True,True
14238,60.881980755022454,55.12926042548565,25.699524927955036,18.373455245017237,True,True,True
25898,25.723686571825105,20.188514334609305,15.55767259860385,8.98872070655988,True,True,True
24471,49.00591596544512,45.01699144691099,29.09298379110088,31.025368198065927,True,True,True
13835,29.900482774086683,40.32977402452396,17.059535573291345,12.611899979857862,True,True,True
27414,20.69663971031896,23.72185219325488,16.451810030545907,10.20246279198414,True,True,True
17615,37.987824368228715,39.712345994931326,23.774194671916327,16.747515476759336,True,True,True
25899,33.53718612205469,33.566985809472676,24.258360294111455,21.404155834944422,True,True,True
18311,39.59232341526168,52.153581436803705,26.228523370633795,34.34848188302423,True,True,True
19771,37.36696449113202,33.240314094255,19.331878333625767,10.325847452222396,True,True,True
15085,37.30081907631935,35.58415089818828,32.123336358646505,38.58017502462867,True,True,True
19641,37.40869838792562,37.68308380678771,20.182291651313207,10.854641054846507,True,True,True
23149,48.70050767629635,62.14875855175917,26.449305742106162,26.353764949502224,True,True,True
20326,13.94291841577931,13.830487765769474,13.460342091635106,8.505099717278291,True,True,True
17162,27.122916939225956,26.626885913177702,16.95340639882393,9.964525628274036,True,True,True
25882,23.149782162076104,26.54571933875435,17.90122511586796,10.296899524957855,True,True,True
14583,20.146140549183716,20.004879893512783,15.4879746887897,9.72016572750052,True,True,True
20437,25.558644592119755,24.31237943767692,18.162926237291018,11.8999694254005,True,True,True
13888,24.007066582027928,25.77580116050524,18.48733377121691,11.592441300193425,True,True,True
23133,46.58068152228633,63.75533243296282,26.430867511457194,27.396247834465875,True,True,True
18584,33.59523737257331,31.374089707983174,20.97366284766178,11.149809524434566,True,True,True
12790,27.319023502759435,29.52167633403135,21.638601309340647,11.411590503330872,True,True,True
20143,29.663576238851565,33.72357360415522,19.531390196591737,10.357938083640802,True,True,True
26895,36.060750191485354,34.391504679977515,21.660854129367532,11.35879715060399,True,True,True
27065,30.102938607781113,20.523951044145548,18.684839735303015,11.399803712729387,True,True,True
18693,43.71928726973131,43.52139279437375,24.22707713344844,18.246841811756585,True,True,True
21776,51.917945328975954,46.442764556484626,39.78903121768249,44.03114190329332,True,True,True
23527,18.308190888544424,21.741805140364182,12.373104761264171,8.701019833979506,True,True,True
13609,51.77229624907536,58.633511398348126,22.68120459423617,14.554122019610725,True,True,True
19897,22.336679064543024,25.40042863243453,15.834529294991405,10.502557191062596,True,True,True
20598,27.882240578433134,29.338984230766552,16.797619347923472,9.528307883760563,True,True,True
26200,33.62750163477747,40.63716432156263,25.26971890156652,29.216459221586554,True,True,True
15893,20.503080155047428,22.914914926897715,14.94770889328858,8.334563855955409,True,True,True
22030,21.85692677588059,24.329572643208223,12.622504820756658,8.457109307278524,True,True,True
18946,23.66415784175716,31.197116456092136,15.734667565306374,9.087230110959242,True,True,True
24192,30.30432631427178,36.125330143874166,25.349768132254052,29.45746177233289,True,True,True
22644,46.87910946599546,37.61090653727252,33.99541853978834,17.84675600101213,True,True,True
12069,23.96648144169134,25.40979543010697,15.358831101071207,8.02854232763671,True,True,True
26238,37.16598008006128,45.556885324382314,18.41532620579626,14.336968629684762,True,True,True
29604,25.48169175813878,26.617932970704487,17.10459151662816,9.887035769792897,True,True,True
27458,25.863016852971015,31.462634471534443,19.134037972361515,12.04048535066134,True,True,True
27103,46.1922843557548,48.593888815741195,20.892958415678436,10.022784811931507,True,False,True
18416,48.29408424230742,54.40685969570338,25.746693257994256,33.335340699746965,True,True,True
25302,27.756480452934326,31.404775782144913,19.081281061020615,11.771061952878458,True,True,True
25220,35.047621451149546,41.96658246600914,25.34525841238172,25.13767509960691,True,True,True
16976,17.92696616069419,21.637574448080514,13.530947775286046,9.877177373756018,True,True,True
27315,43.461391516102985,56.326366989317094,21.76195815997911,26.25582209936642,True,True,True
26685,25.304687892306095,18.89960887666851,18.072033344518374,9.693890727364266,True,True,True
21424,15.256756031069015,16.04491490975388,12.314487027387795,6.631761640891202,True,True,True
15482,23.10665564630357,20.203739986201292,16.314516288865104,8.924968197234955,True,True,True
23489,22.593393650845083,21.317652285526655,15.189285171719353,9.566982743564763,True,True,True
28286,21.08795580240938,24.399723038725732,16.01860397178614,9.598354533648644,True,True,True
18915,60.16392542924527,51.19365845402487,32.638120231765726,21.685651914711556,True,True,True
12352,33.22237843804608,24.539510950336055,22.85088286296103,23.63433365915038,True,True,True
17151,51.5692810774036,45.281878080378604,45.14145062016844,47.68063450925704,True,True,True
19742,18.726155567968846,22.14737641641578,12.841929611512251,8.882973199811703,True,True,True
19172,21.981182344249806,22.713572328262646,15.358912796760045,11.15911067562975,True,True,True
26242,21.82757784825591,22.567840399951592,13.096838179607909,7.949411628634517,True,True,True
28524,30.15745366573646,31.896628933797853,20.25351784340099,19.050678480388044,True,True,True
15690,26.52929460163094,28.62398861889284,18.520199912508577,12.292335121676658,True,True,True
13246,25.088877857888118,21.10082957363567,12.402389943327139,6.4405044383289445,True,True,True
28221,25.8566432475257,15.902200609828364,14.785452798366924,8.908122109405172,True,True,True
13374,21.754522101895855,20.360334519637398,16.955670085217115,10.077237094160559,True,True,True
27128,17.954919733221995,21.0618061074428,13.270809026486047,7.616379366217116,True,True,True
23945,24.67483179019928,25.159024435915217,17.826959056043034,12.482619954681159,True,True,True
29377,23.456049340063302,22.04659128506841,13.050104151245316,9.205348435196601,True,True,True
27680,24.70034178092218,31.222777126586024,19.202052415460727,21.274099636728447,True,True,True
21964,29.72021614526732,28.509120294058896,17.81302132048487,9.722236014261448,True,True,True
15121,17.122847685363933,13.095527134870373,13.881394928135599,8.483319407169384,True,True,True
15468,40.65156218556259,31.396386347013074,25.671257514782024,20.096516637693313,True,True,True
17377,30.67899819196527,29.160998322311293,39.05012168094695,43.197050644490915,True,True,True
25687,31.727988541959345,33.496702442077414,23.799942189979777,21.144952172772065,True,True,True
19915,25.342513946655835,18.19483928623308,17.233881794153277,9.634890701266682,True,True,True
18694,32.68141445695252,31.368780104717896,29.270800346206187,31.054805033493945,True,True,True
28934,26.286798803787875,22.215566486765162,19.94220855069805,19.164416073019165,True,True,True
15365,20.412317993833025,14.420798494468038,15.988077683232785,9.276232342211307,True,True,True
23853,29.33526749969392,27.423563185177148,21.102554797837858,11.764402275752643,True,True,True
21811,17.21205189086594,14.85088586906849,13.417729858169288,7.80009806457185,True,True,True
15517,21.29291347267932,20.938373253664174,14.64208255115185,10.129776781889998,True,True,True
14533,46.32645710682218,48.18112779433572,37.81062399613458,40.17710220952813,True,True,True
12796,21.803646985104905,32.79312742276354,17.786255445527942,15.989319251352683,True,True,True
23103,52.827017793471526,52.727968381017426,24.664696851345557,18.497224804701077,True,True,True
20934,30.936016924158725,27.566463567288242,23.345274585848127,17.303475432333926,True,True,True
23217,25.09061401797605,17.19836883889275,18.664307375819106,9.710168473384241,True,True,True
16431,45.56674174322384,38.52532669079678,22.74319423924767,10.109109354224055,True,False,True
16092,22.189718293313636,21.90283934440914,16.23689916936147,10.318900448213755,True,True,True
29065,18.927795217626027,15.021118955188228,16.05569115469262,8.959811074456265,True,True,True
15803,27.679030419285283,27.698271349366347,18.071325451414733,11.685995742466023,True,True,True
18486,37.933592923693496,45.629763885948485,23.910614765572568,19.714696033848536,True,True,True
28086,30.540618943793188,36.13333657455917,21.605047300362685,17.76957362617869,True,True,True
23263,23.001498735504146,21.637728374889917,16.36826404070626,10.952346030220772,True,True,True
21099,24.63276717742995,22.705717321625293,17.280551032534476,11.075516324680555,True,True,True
18465,50.708473183810156,52.01504048701539,26.24198984168096,18.465902578987535,True,True,True
19141,24.493646625275492,24.86848798210825,17.498096641901967,10.52092913566406,True,True,True
22643,52.895636622652404,41.72263745394133,36.857946293098856,25.728973122704094,True,True,True
28995,27.183326790024076,30.047496378245572,18.028247298121894,11.742811260066096,True,True,True
20395,31.513407736049416,34.353856867742486,20.34043070829083,10.91235901784592,True,True,True
